source,target
120250123,248557909
120250123,249524434
120250123,252478705
120250123,253347615
120250123,258507907
120250123,260329108
120250123,261323776
120250123,264110051
120250123,266913145
120250123,273533885
120250123,276347749
120250123,281566048
120250123,287604919
120250123,304778336
120250123,316646749
120250123,328988343
120250123,344763189
120250123,359158200
120250123,367606334
120250123,368741641
120250123,381911130
120250123,382391222
120250123,389890901
120250123,398912961
120250123,415378920
120250123,435581778
120250123,439504342
120250123,519489669
120250123,526400148
120250123,571322994
120250123,571449101
120250123,604180513
120250123,647357389
120250123,668381248
120250123,737501702
120413486,198149
120413486,876473
120413486,1196764
120413486,1733874
120413486,2749016
120413486,3379241
120413486,4375867
120413486,4567083
120413486,5283871
120413486,5719506
120413486,6750001
120413486,10870852
120413486,11932573
120413486,13226738
120413486,16255326
120413486,23888871
120413486,24935689
120413486,28039413
120413486,30563838
120413486,32760455
120413486,33056095
120413486,35492090
120413486,35516258
120413486,38228138
120413486,41169170
120413486,42417104
120413486,43560836
120413486,43606864
120413486,43891988
120413486,48034149
120413486,50345939
120413486,52351604
120413486,52385601
120413486,52406010
120413486,53715072
120413486,53889641
120413486,56329968
120413486,58231920
120413486,58322306
120413486,58581634
120413486,60446471
120413486,61920774
120413486,64864522
120413486,66218279
120413486,66940927
120413486,67595880
120413486,67679235
120413486,68764284
120413486,70597928
120413486,71022660
120413486,71147903
120413486,71194088
120413486,73121794
120413486,74595520
120413486,76520394
120413486,77035480
120413486,77720334
120413486,79704343
120413486,79886846
120413486,85113796
120413486,86690927
120413486,87827713
120413486,91036332
120413486,94486499
120413486,95066001
120413486,95363415
120413486,96039546
120413486,96940690
120413486,97484978
120413486,97948822
120413486,98433163
120413486,98436074
120413486,98549966
120413486,98753343
120413486,100645913
120413486,103186475
120413486,104124784
120413486,104760197
120413486,104948460
120413486,105766112
120413486,108668052
120413486,109472488
120413486,110900240
120413486,111407508
120413486,111835796
120413486,113668166
120413486,114936989
120413486,116748218
120413486,116898779
120413486,118748218
120413486,119550742
120413486,119796985
120413486,121934327
120413486,123029767
120413486,124771302
120413486,125251585
120413486,126027896
120413486,131297002
120413486,132269506
120413486,132384331
120413486,132947644
120413486,133300042
120413486,133532917
120413486,133711639
120413486,134130077
120413486,134588921
120413486,134651368
120413486,135286990
120413486,136487849
120413486,136750066
120413486,136905974
120413486,137286957
120413486,137879769
120413486,138011402
120413486,138780055
120413486,138934142
120413486,139010044
120413486,139194066
120413486,139279509
120413486,139423821
120413486,139759704
120413486,140186916
120413486,140207652
120413486,142226135
120413486,144130705
120413486,144133353
120413486,144705292
120413486,144852326
120413486,144893140
120413486,146360452
120413486,150389337
120413486,150681159
120413486,150761715
120413486,151152614
120413486,151607965
120413486,151762485
120413486,151870764
120413486,152136561
120413486,153965168
120413486,154059223
120413486,155019905
120413486,155382238
120413486,155460649
120413486,156081187
120413486,156370770
120413486,156893867
120413486,158755141
120413486,158910056
120413486,158974247
120413486,159461252
120413486,159838653
120413486,160758299
120413486,162833150
120413486,163198693
120413486,163594404
120413486,163674098
120413486,163824237
120413486,163843264
120413486,165167923
120413486,165517805
120413486,165708314
120413486,166449012
120413486,167401156
120413486,167506198
120413486,168272870
120413486,168447002
120413486,169244014
120413486,169416953
120413486,169971461
120413486,169975876
120413486,171570556
120413486,171802256
120413486,172819998
120413486,172907862
120413486,173300841
120413486,173723345
120413486,173750221
120413486,174325587
120413486,174365913
120413486,174657433
120413486,175418693
120413486,176333298
120413486,176430035
120413486,176834136
120413486,177372063
120413486,178200291
120413486,179938579
120413486,181237462
120413486,182470818
120413486,182476934
120413486,182537858
120413486,184290954
120413486,184854353
120413486,185278923
120413486,185357068
120413486,185721340
120413486,185785093
120413486,185875174
120413486,187407286
120413486,187638181
120413486,187715726
120413486,188453027
120413486,189035278
120413486,189708587
120413486,189934313
120413486,190109446
120413486,190746111
120413486,192086247
120413486,192265893
120413486,194779840
120413486,195648967
120413486,196677684
120413486,197855310
120413486,199598452
120413486,200241397
120413486,201219244
120413486,201823115
120413486,202051025
120413486,202236870
120413486,203567067
120413486,203686809
120413486,204691400
120413486,204845235
120413486,205335197
120413486,205637397
120413486,205820436
120413486,207397952
120413486,209266646
120413486,211803063
120413486,213354495
120413486,213408639
120413486,215286240
120413486,215485898
120413486,216211545
120413486,217923628
120413486,218286825
120413486,219139338
120413486,219684572
120413486,220875497
120413486,221386524
120413486,222515895
120413486,223100065
120413486,223218532
120413486,223310033
120413486,223791890
120413486,223979433
120413486,225557556
120413486,225815488
120413486,226789971
120413486,226957402
120413486,226972792
120413486,229437570
120413486,229939212
120413486,230129706
120413486,230970296
120413486,231001713
120413486,231617274
120413486,232987105
120413486,233152165
120413486,233343439
120413486,234915119
120413486,235392490
120413486,235491929
120413486,235516162
120413486,238103050
120413486,238215914
120413486,238258941
120413486,238600448
120413486,239384614
120413486,240972430
120413486,243406082
120413486,246615338
120413486,248002435
120413486,248656370
120413486,248853167
120413486,248994744
120413486,254925903
120413486,255422310
120413486,255548376
120413486,255661335
120413486,259259783
120413486,260730646
120413486,261051444
120413486,261195336
120413486,261959111
120413486,263673321
120413486,264821004
120413486,264892712
120413486,269101405
120413486,269172824
120413486,269312646
120413486,270481541
120413486,270905704
120413486,271050530
120413486,271555065
120413486,276386886
120413486,276637794
120413486,276731873
120413486,282668771
120413486,284650411
120413486,286513295
120413486,293345580
120413486,293578809
120413486,293976013
120413486,297951055
120413486,299239471
120413486,299645191
120413486,299691225
120413486,299863828
120413486,301622487
120413486,302850061
120413486,309705164
120413486,310717321
120413486,311301852
120413486,311705584
120413486,311793892
120413486,311843702
120413486,315701222
120413486,316248496
120413486,317118624
120413486,319722718
120413486,321127617
120413486,322106919
120413486,324140232
120413486,325708771
120413486,331898662
120413486,332201947
120413486,332920069
120413486,337963230
120413486,338883252
120413486,341493351
120413486,342300713
120413486,343647830
120413486,346365090
120413486,348059266
120413486,348185241
120413486,349091444
120413486,350524989
120413486,351158500
120413486,351890640
120413486,354154736
120413486,364050014
120413486,366718575
120413486,368435055
120413486,375750337
120413486,381660191
120413486,385069482
120413486,386721329
120413486,387743231
120413486,391174390
120413486,392166767
120413486,392542442
120413486,400352414
120413486,403997512
120413486,404119479
120413486,409647765
120413486,411111252
120413486,413466223
120413486,419287345
120413486,426060711
120413486,434886836
120413486,436835779
120413486,438069011
120413486,440239783
120413486,441160055
120413486,441514356
120413486,442363825
120413486,444188099
120413486,445284679
120413486,448287151
120413486,453726321
120413486,455854244
120413486,456113498
120413486,466044105
120413486,479791416
120413486,483763739
120413486,484455451
120413486,486671684
120413486,487168068
120413486,493283872
120413486,498021623
120413486,504899080
120413486,508175487
120413486,518251858
120413486,522745903
120413486,522850070
120413486,526400148
120413486,527998691
120413486,543994338
120413486,549495726
120413486,559425835
120413486,559628896
120413486,562051499
120413486,562088747
120413486,564119689
120413486,566886936
120413486,597261321
120413486,612748280
120413486,620282169
120413486,622355040
120413486,645420888
120413486,670328244
120413486,671456600
120413486,672604348
120413486,712379567
120413486,735137923
120413486,740627708
120413486,748348953
120413486,785416065
120413486,785608473
121125853,1164162
121125853,1860709
121125853,2479956
121125853,3127412
121125853,4005959
121125853,4120713
121125853,5156842
121125853,5596833
121125853,5679868
121125853,6147864
121125853,7294157
121125853,8933925
121125853,9089558
121125853,10695106
121125853,12080992
121125853,12629053
121125853,13576018
121125853,14239557
121125853,14807697
121125853,17885170
121125853,23767561
121125853,24682915
121125853,26127855
121125853,26201781
121125853,26441064
121125853,28177470
121125853,32717493
121125853,34266030
121125853,34670168
121125853,34695131
121125853,40736668
121125853,40808239
121125853,41791510
121125853,41910280
121125853,45325923
121125853,48518201
121125853,50374687
121125853,51900741
121125853,52411940
121125853,52419410
121125853,53127548
121125853,53626137
121125853,53638645
121125853,54619836
121125853,54805084
121125853,55409958
121125853,55901530
121125853,60119979
121125853,60821560
121125853,61211387
121125853,62921486
121125853,64014088
121125853,67278758
121125853,68527948
121125853,69743897
121125853,72090650
121125853,72127740
121125853,73770314
121125853,74796004
121125853,75112382
121125853,76528908
121125853,77396330
121125853,78087447
121125853,79221337
121125853,79573052
121125853,83227957
121125853,83557617
121125853,87629415
121125853,91111546
121125853,93686445
121125853,94495059
121125853,95180977
121125853,96555291
121125853,98424565
121125853,100865539
121125853,102966439
121125853,103851141
121125853,104498078
121125853,105284724
121125853,108918327
121125853,110611954
121125853,110722123
121125853,114512743
121125853,120196424
121125853,120522331
121125853,121448187
121125853,122328605
121125853,122398626
121125853,124525460
121125853,125823592
121125853,125837413
121125853,126994925
121125853,130231748
121125853,132449816
121125853,133056072
121125853,133178274
121125853,133260482
121125853,133267772
121125853,133347874
121125853,133991061
121125853,136256342
121125853,136724162
121125853,136795741
121125853,136858659
121125853,137220034
121125853,137996050
121125853,138094076
121125853,138715918
121125853,139132090
121125853,139226960
121125853,139553957
121125853,140562969
121125853,141535971
121125853,141604257
121125853,141976597
121125853,145270201
121125853,146054454
121125853,151298168
121125853,151789236
121125853,152961336
121125853,153651845
121125853,155519600
121125853,155835535
121125853,156176646
121125853,156447193
121125853,157611952
121125853,157626642
121125853,157874044
121125853,158890426
121125853,161731625
121125853,163766063
121125853,164390415
121125853,166049362
121125853,169311674
121125853,169625165
121125853,169655957
121125853,169871363
121125853,172032916
121125853,172471202
121125853,177685387
121125853,178089913
121125853,178696007
121125853,180231365
121125853,181852787
121125853,181908734
121125853,182069220
121125853,182389779
121125853,183504860
121125853,185986987
121125853,186011618
121125853,186890724
121125853,187500010
121125853,187635822
121125853,190267458
121125853,191808088
121125853,194808300
121125853,195283601
121125853,195331296
121125853,199154065
121125853,199471960
121125853,199841694
121125853,200573953
121125853,202312700
121125853,203188101
121125853,203613697
121125853,206082822
121125853,206195389
121125853,208886630
121125853,216078886
121125853,217468298
121125853,218164090
121125853,219199790
121125853,224268679
121125853,225597153
121125853,226567600
121125853,235645968
121125853,236896336
121125853,238888598
121125853,239696452
121125853,248127386
121125853,250422404
121125853,252062116
121125853,259272842
121125853,260373988
121125853,267574748
121125853,270262051
121125853,270734055
121125853,270895274
121125853,272513683
121125853,275302093
121125853,280598441
121125853,288267093
121125853,290074142
121125853,291245179
121125853,292850905
121125853,296101745
121125853,296249114
121125853,297086598
121125853,297507271
121125853,298455705
121125853,312352537
121125853,321443558
121125853,325193648
121125853,326186436
121125853,334641080
121125853,334694587
121125853,338508816
121125853,346252244
121125853,351491818
121125853,352132938
121125853,352215103
121125853,354875505
121125853,354988175
121125853,356835853
121125853,359048820
121125853,367319891
121125853,367497454
121125853,368493628
121125853,370969798
121125853,377971828
121125853,395794751
121125853,410114865
121125853,431651702
121125853,441511902
121125853,456741427
121125853,471476370
121125853,483958675
121125853,493698785
121125853,526400148
121125853,545140966
121125853,546576125
121125853,573382684
121125853,612413747
121125853,630697035
121125853,653562482
121125853,747752801
121125853,751533621
126994925,35894
126994925,211112
126994925,2067021
126994925,2210904
126994925,2310294
126994925,2537678
126994925,2784517
126994925,2970182
126994925,2985718
126994925,3433459
126994925,3638475
126994925,3723987
126994925,3895532
126994925,4349631
126994925,4581909
126994925,5657849
126994925,6294197
126994925,8123361
126994925,9638271
126994925,11719164
126994925,12447438
126994925,13458119
126994925,16401428
126994925,17851623
126994925,18102218
126994925,18717043
126994925,19278799
126994925,21837211
126994925,22354616
126994925,23188422
126994925,24862678
126994925,25029501
126994925,25780829
126994925,25957747
126994925,28059047
126994925,29285663
126994925,30034328
126994925,30767118
126994925,31093677
126994925,31656653
126994925,31791178
126994925,32579010
126994925,33356866
126994925,33438667
126994925,34416779
126994925,38726101
126994925,39616151
126994925,41479636
126994925,41514631
126994925,41585439
126994925,42157676
126994925,45339592
126994925,46857971
126994925,47559677
126994925,49531676
126994925,49664252
126994925,49751920
126994925,51254598
126994925,51293883
126994925,51435844
126994925,53390343
126994925,53425180
126994925,53801389
126994925,54144506
126994925,54898745
126994925,55488323
126994925,55932489
126994925,56241946
126994925,57014966
126994925,57564194
126994925,57766440
126994925,58870654
126994925,59302027
126994925,60852222
126994925,61211387
126994925,62310116
126994925,62839829
126994925,64386469
126994925,65658583
126994925,66800495
126994925,68090891
126994925,68723383
126994925,70182754
126994925,70812865
126994925,71435466
126994925,72102749
126994925,72726715
126994925,73505281
126994925,73994824
126994925,74843797
126994925,75285761
126994925,77720428
126994925,77974768
126994925,82025923
126994925,82680789
126994925,83126058
126994925,84638954
126994925,85148114
126994925,85386762
126994925,85971546
126994925,87420638
126994925,87629415
126994925,88303710
126994925,91111546
126994925,92685361
126994925,93933604
126994925,94075166
126994925,94095092
126994925,94495059
126994925,98157622
126994925,98456355
126994925,98908581
126994925,99510107
126994925,100031903
126994925,101106704
126994925,105603448
126994925,106645471
126994925,107481959
126994925,108918327
126994925,110633061
126994925,112742175
126994925,113181090
126994925,114512743
126994925,114669246
126994925,116969192
126994925,117891650
126994925,118466526
126994925,118741227
126994925,119166233
126994925,119915269
126994925,120213651
126994925,120890552
126994925,121095313
126994925,121125853
126994925,121448187
126994925,121580824
126994925,122812995
126994925,122836686
126994925,123168354
126994925,124041731
126994925,129098612
126994925,131535345
126994925,131891254
126994925,132110509
126994925,132347906
126994925,132567911
126994925,133267772
126994925,133347874
126994925,133751412
126994925,134448804
126994925,134517851
126994925,134580257
126994925,134739791
126994925,135341992
126994925,135650171
126994925,135706773
126994925,135990726
126994925,136523643
126994925,138091583
126994925,138094076
126994925,139159577
126994925,140562969
126994925,141149589
126994925,141528458
126994925,141545467
126994925,142809146
126994925,143835645
126994925,144348081
126994925,144579217
126994925,144735090
126994925,144928752
126994925,145270201
126994925,145649745
126994925,145954543
126994925,146537178
126994925,147165126
126994925,147613402
126994925,147743975
126994925,148136302
126994925,148174385
126994925,149205414
126994925,150324602
126994925,150559769
126994925,151298168
126994925,151639541
126994925,151927969
126994925,151942040
126994925,153132047
126994925,153333565
126994925,153397158
126994925,153831238
126994925,153858699
126994925,154072737
126994925,154135210
126994925,154577746
126994925,154826405
126994925,155519600
126994925,155749555
126994925,156032230
126994925,156096236
126994925,156394382
126994925,156859258
126994925,157238795
126994925,157315611
126994925,157403377
126994925,157432214
126994925,157611952
126994925,157626642
126994925,157874044
126994925,158754673
126994925,159009476
126994925,159821116
126994925,160057820
126994925,160817261
126994925,162057289
126994925,162357191
126994925,162674790
126994925,162699059
126994925,164498275
126994925,165018717
126994925,165380778
126994925,166681474
126994925,166778585
126994925,166840168
126994925,167955563
126994925,168632397
126994925,169060242
126994925,172128065
126994925,172446478
126994925,172833256
126994925,174508215
126994925,174775891
126994925,174798991
126994925,176168628
126994925,176605933
126994925,177424147
126994925,179690620
126994925,179707946
126994925,180107112
126994925,180762517
126994925,181947041
126994925,182224597
126994925,182680492
126994925,182701776
126994925,182765539
126994925,183962829
126994925,184516626
126994925,185823318
126994925,186555607
126994925,186890724
126994925,187858975
126994925,188088790
126994925,189119155
126994925,189810337
126994925,190937502
126994925,191085224
126994925,191341349
126994925,191530278
126994925,192315820
126994925,192651373
126994925,193584957
126994925,193866761
126994925,194808300
126994925,195023897
126994925,195622914
126994925,198681765
126994925,198831448
126994925,199886272
126994925,200573953
126994925,202312700
126994925,203700093
126994925,204902875
126994925,205746699
126994925,206135374
126994925,207489554
126994925,208642418
126994925,209678213
126994925,209877728
126994925,209894271
126994925,210641727
126994925,211817945
126994925,212888737
126994925,214382676
126994925,214484499
126994925,216378100
126994925,218164090
126994925,220673415
126994925,220744650
126994925,222649530
126994925,223486569
126994925,223871138
126994925,226612704
126994925,226628367
126994925,227303123
126994925,228769111
126994925,231199714
126994925,232285678
126994925,232926775
126994925,234152732
126994925,235838003
126994925,236508529
126994925,236995482
126994925,238394935
126994925,240542736
126994925,241199242
126994925,241858179
126994925,245447668
126994925,249443032
126994925,249775195
126994925,250877979
126994925,255825879
126994925,258358178
126994925,259272842
126994925,259459931
126994925,260374420
126994925,264267892
126994925,264809127
126994925,265951856
126994925,268073069
126994925,268475325
126994925,269394166
126994925,270162516
126994925,272553183
126994925,272804520
126994925,274118693
126994925,274377358
126994925,274425416
126994925,276834739
126994925,277386761
126994925,278388040
126994925,279388562
126994925,279640078
126994925,280321154
126994925,280664390
126994925,280764942
126994925,283359888
126994925,283848604
126994925,288437825
126994925,290533922
126994925,292607192
126994925,293547204
126994925,293570262
126994925,294014040
126994925,294990004
126994925,295111921
126994925,295632714
126994925,298019387
126994925,299647080
126994925,299842995
126994925,301626449
126994925,304609932
126994925,305588155
126994925,306639856
126994925,308189299
126994925,308500695
126994925,308714654
126994925,309076913
126994925,310287540
126994925,310645083
126994925,310689826
126994925,311247613
126994925,311819783
126994925,312926305
126994925,316690383
126994925,319276155
126994925,319388696
126994925,320380962
126994925,321874816
126994925,325028745
126994925,325193648
126994925,327488238
126994925,327613997
126994925,328160699
126994925,332300362
126994925,332948379
126994925,335933049
126994925,341144140
126994925,341398412
126994925,343391815
126994925,344438086
126994925,345541038
126994925,347127864
126994925,352412981
126994925,352921739
126994925,353181021
126994925,355172389
126994925,370969798
126994925,374227915
126994925,375159650
126994925,378196830
126994925,381063648
126994925,381132060
126994925,388937386
126994925,390200891
126994925,393064491
126994925,402368813
126994925,402670757
126994925,404006134
126994925,408491633
126994925,409365753
126994925,409869054
126994925,412670401
126994925,413475959
126994925,415536566
126994925,416019006
126994925,417976690
126994925,418869363
126994925,420737286
126994925,424131799
126994925,431548840
126994925,432033515
126994925,432679703
126994925,436307656
126994925,439830611
126994925,441516687
126994925,446123291
126994925,454735224
126994925,456208706
126994925,464642134
126994925,466364181
126994925,466706401
126994925,471773501
126994925,477359089
126994925,486968098
126994925,493486824
126994925,500430368
126994925,501136815
126994925,503175586
126994925,503721622
126994925,507238177
126994925,515545649
126994925,516727838
126994925,517521125
126994925,518169072
126994925,520876518
126994925,525608477
126994925,526400148
126994925,538850411
126994925,539318138
126994925,539603844
126994925,542085238
126994925,542456929
126994925,543950562
126994925,544726074
126994925,550678319
126994925,556312760
126994925,557474899
126994925,562164260
126994925,570908097
126994925,571740720
126994925,581475883
126994925,583471885
126994925,593007511
126994925,593799730
126994925,601389753
126994925,610614491
126994925,617122384
126994925,626741466
126994925,631161635
126994925,693274802
126994925,711222818
126994925,712515670
126994925,717209088
126994925,750394017
126994925,755411769
126994925,789945982
133267772,1072869
133267772,1208669
133267772,1618186
133267772,1797021
133267772,2630613
133267772,2715493
133267772,2818674
133267772,3025988
133267772,3433459
133267772,3619833
133267772,6025458
133267772,12425796
133267772,13024071
133267772,16343243
133267772,17489394
133267772,18123132
133267772,19025644
133267772,19365128
133267772,23696044
133267772,27210140
133267772,28664412
133267772,31526816
133267772,32864389
133267772,34384729
133267772,39623837
133267772,40835237
133267772,44280333
133267772,56228678
133267772,56908906
133267772,57564194
133267772,57566372
133267772,58325150
133267772,59771035
133267772,60816422
133267772,61211387
133267772,63499593
133267772,64453965
133267772,65658583
133267772,66305567
133267772,66359358
133267772,67066435
133267772,70350051
133267772,71447881
133267772,76367277
133267772,79958851
133267772,83678010
133267772,84496320
133267772,85181898
133267772,85598383
133267772,85665359
133267772,86466559
133267772,87003271
133267772,87629415
133267772,89750489
133267772,90341952
133267772,91111546
133267772,91443801
133267772,92240267
133267772,92301183
133267772,92923822
133267772,94495059
133267772,96216702
133267772,103611859
133267772,103851141
133267772,104104615
133267772,107030267
133267772,108638756
133267772,108918327
133267772,109737161
133267772,110722123
133267772,113379960
133267772,114161449
133267772,114512743
133267772,114669246
133267772,115152241
133267772,115538045
133267772,118228227
133267772,118426240
133267772,118998147
133267772,119915269
133267772,120798962
133267772,121125853
133267772,121448187
133267772,121629563
133267772,122328605
133267772,124547262
133267772,124944177
133267772,125827681
133267772,126994925
133267772,127136048
133267772,129048945
133267772,129110247
133267772,132676155
133267772,133133812
133267772,133347874
133267772,135687039
133267772,137617932
133267772,137625913
133267772,138094076
133267772,140562969
133267772,141535971
133267772,141843798
133267772,143394550
133267772,144757611
133267772,145158336
133267772,145270201
133267772,145680173
133267772,145857708
133267772,148404069
133267772,150342381
133267772,150508034
133267772,150630025
133267772,151298168
133267772,152344759
133267772,152785571
133267772,155519600
133267772,155624240
133267772,155835535
133267772,156988419
133267772,157066330
133267772,157611952
133267772,157874044
133267772,157923678
133267772,158890426
133267772,159272305
133267772,160094502
133267772,160399679
133267772,164090169
133267772,164542334
133267772,164875172
133267772,166159205
133267772,167294195
133267772,169018433
133267772,169857990
133267772,170612152
133267772,171847238
133267772,172219594
133267772,172471202
133267772,173988193
133267772,174508215
133267772,177931266
133267772,178669998
133267772,178964921
133267772,180001679
133267772,180438115
133267772,181209088
133267772,181259397
133267772,181409756
133267772,182164444
133267772,183144556
133267772,184136822
133267772,184846758
133267772,185049612
133267772,186024327
133267772,186890724
133267772,188358051
133267772,188630319
133267772,188862878
133267772,189130131
133267772,190267458
133267772,190378304
133267772,191808088
133267772,192684958
133267772,194110107
133267772,194808300
133267772,197203121
133267772,198110740
133267772,198651056
133267772,199745523
133267772,200479086
133267772,201368042
133267772,202312700
133267772,204556503
133267772,205136793
133267772,208011677
133267772,208472605
133267772,209877728
133267772,211374566
133267772,211701002
133267772,211963373
133267772,212849885
133267772,213143238
133267772,213261999
133267772,216644964
133267772,218164090
133267772,220066427
133267772,221237812
133267772,223125479
133267772,223169342
133267772,223225783
133267772,223379413
133267772,223724328
133267772,226612704
133267772,227638611
133267772,227672154
133267772,229957481
133267772,230564611
133267772,232833380
133267772,236408828
133267772,237260581
133267772,238750481
133267772,242306865
133267772,242395168
133267772,243384800
133267772,249138278
133267772,250156179
133267772,250442077
133267772,253755428
133267772,255842206
133267772,256134235
133267772,256260816
133267772,257310755
133267772,259272842
133267772,260547971
133267772,261161770
133267772,262295608
133267772,266975938
133267772,267164074
133267772,267695134
133267772,268439149
133267772,272649045
133267772,273469940
133267772,277034954
133267772,278673041
133267772,280833651
133267772,281607769
133267772,282798991
133267772,283155755
133267772,284582260
133267772,284833455
133267772,290013371
133267772,292181826
133267772,293885663
133267772,294390081
133267772,296775224
133267772,298780016
133267772,298870067
133267772,302388884
133267772,303601254
133267772,304825425
133267772,305159663
133267772,307562553
133267772,307924810
133267772,313998136
133267772,316104441
133267772,318028738
133267772,321654080
133267772,322313095
133267772,323189330
133267772,325905741
133267772,326998491
133267772,331411089
133267772,332257890
133267772,334462821
133267772,335329165
133267772,338683353
133267772,339569532
133267772,344444176
133267772,351725526
133267772,352402389
133267772,352797746
133267772,356555658
133267772,357966301
133267772,361573394
133267772,366283134
133267772,368322193
133267772,370855336
133267772,371501771
133267772,372667523
133267772,372976751
133267772,374227915
133267772,374558560
133267772,374793538
133267772,379372615
133267772,380070985
133267772,380301690
133267772,381063648
133267772,383792129
133267772,384139155
133267772,388199518
133267772,390081481
133267772,393182479
133267772,394053953
133267772,404356298
133267772,408913821
133267772,422729440
133267772,425163618
133267772,427301496
133267772,431548840
133267772,436571674
133267772,441538883
133267772,449140163
133267772,466574792
133267772,467468271
133267772,467770402
133267772,474540889
133267772,475220027
133267772,477498776
133267772,496731479
133267772,497558182
133267772,503175586
133267772,503272702
133267772,503418434
133267772,503917270
133267772,504145798
133267772,505870397
133267772,517521125
133267772,526400148
133267772,528116903
133267772,531639706
133267772,535566860
133267772,546303105
133267772,546327169
133267772,547361363
133267772,559454903
133267772,559963441
133267772,561279139
133267772,562192851
133267772,569493442
133267772,573174321
133267772,586586562
133267772,591351658
133267772,600871318
133267772,601265756
133267772,601389753
133267772,644393172
133267772,649519872
133267772,661948423
133267772,669037291
133267772,734656857
133267772,745026144
133267772,750588401
133267772,800267461
133347874,777449
133347874,1522808
133347874,1684393
133347874,1765826
133347874,3506524
133347874,3719481
133347874,3720749
133347874,3763125
133347874,5037996
133347874,5331803
133347874,6443811
133347874,7358759
133347874,10622569
133347874,12991355
133347874,14487510
133347874,18627172
133347874,21925542
133347874,28059047
133347874,32409984
133347874,32669489
133347874,34441305
133347874,34554199
133347874,35823147
133347874,36909715
133347874,38333628
133347874,38868301
133347874,41100371
133347874,41254884
133347874,43692129
133347874,43909361
133347874,44067826
133347874,45163731
133347874,47140850
133347874,55378012
133347874,56588854
133347874,56815834
133347874,58370924
133347874,59573991
133347874,61211387
133347874,61695378
133347874,65658583
133347874,65680214
133347874,65789260
133347874,66962348
133347874,68527983
133347874,70299132
133347874,70964796
133347874,71447881
133347874,75634687
133347874,79270441
133347874,81576251
133347874,83673839
133347874,87973272
133347874,89492157
133347874,90656996
133347874,91111546
133347874,92149593
133347874,94495059
133347874,99153355
133347874,100215448
133347874,103611859
133347874,108918327
133347874,109737161
133347874,114167743
133347874,114512743
133347874,115152241
133347874,118228628
133347874,121125853
133347874,121448187
133347874,122321166
133347874,124977129
133347874,125153886
133347874,126337023
133347874,126994925
133347874,127844155
133347874,132769156
133347874,132787819
133347874,133267772
133347874,133725575
133347874,135777006
133347874,135910153
133347874,136265309
133347874,137617932
133347874,138646188
133347874,138698088
133347874,140241347
133347874,140562969
133347874,140963146
133347874,141535971
133347874,141662410
133347874,141969643
133347874,142198476
133347874,143136961
133347874,144592632
133347874,145012614
133347874,145270201
133347874,145398915
133347874,145521931
133347874,145996288
133347874,146055093
133347874,147969550
133347874,150431810
133347874,150761445
133347874,150763627
133347874,150771803
133347874,150913498
133347874,150972235
133347874,151298168
133347874,151607826
133347874,151613883
133347874,152396908
133347874,152970901
133347874,153006438
133347874,153180186
133347874,154229983
133347874,154819912
133347874,155098998
133347874,155519600
133347874,157874044
133347874,158224974
133347874,161750210
133347874,161793195
133347874,163643857
133347874,166658938
133347874,169173696
133347874,169824360
133347874,169995519
133347874,172032916
133347874,173143458
133347874,173629666
133347874,175703371
133347874,176570471
133347874,182880877
133347874,183735231
133347874,183785876
133347874,186890724
133347874,187635822
133347874,191245927
133347874,191808088
133347874,193559107
133347874,194808300
133347874,195589249
133347874,195729903
133347874,196800513
133347874,198709192
133347874,199660071
133347874,200573953
133347874,202633710
133347874,204980982
133347874,206534213
133347874,206745370
133347874,206766372
133347874,207346056
133347874,208260978
133347874,209081174
133347874,211374566
133347874,212259921
133347874,215860273
133347874,217628528
133347874,218164090
133347874,218215946
133347874,218682711
133347874,218874735
133347874,219199790
133347874,220648029
133347874,221160885
133347874,222732827
133347874,223225783
133347874,223265542
133347874,223387476
133347874,223722168
133347874,224195643
133347874,226433833
133347874,226612704
133347874,226924607
133347874,227520890
133347874,229246767
133347874,230898016
133347874,232833380
133347874,237336447
133347874,237709121
133347874,237838465
133347874,238080306
133347874,239077702
133347874,245330460
133347874,248197152
133347874,252168723
133347874,255286968
133347874,258993116
133347874,260272281
133347874,265769924
133347874,271440864
133347874,272108404
133347874,275787790
133347874,276236639
133347874,279955303
133347874,280638859
133347874,281939160
133347874,282042484
133347874,282548863
133347874,287725593
133347874,291245179
133347874,292375766
133347874,296101745
133347874,297047815
133347874,297796918
133347874,298989882
133347874,301309716
133347874,303301324
133347874,307386533
133347874,319028627
133347874,320079374
133347874,325166590
133347874,328869619
133347874,330572684
133347874,331217358
133347874,334243651
133347874,336130035
133347874,341144140
133347874,355509689
133347874,355833087
133347874,356555658
133347874,360097299
133347874,361483623
133347874,369896969
133347874,370969798
133347874,372916230
133347874,374227915
133347874,376603065
133347874,390583352
133347874,394266798
133347874,402564559
133347874,423219233
133347874,423260008
133347874,426606028
133347874,429853322
133347874,431548840
133347874,433496988
133347874,433740634
133347874,439574794
133347874,445301338
133347874,452261088
133347874,453388845
133347874,458703438
133347874,464848577
133347874,467818429
133347874,468381181
133347874,470528718
133347874,480714648
133347874,487903961
133347874,489916171
133347874,492019365
133347874,492887023
133347874,499361633
133347874,499704973
133347874,500248848
133347874,502182213
133347874,517521125
133347874,520377468
133347874,524968629
133347874,525160602
133347874,526400148
133347874,529201878
133347874,529310725
133347874,534370408
133347874,535443682
133347874,538020975
133347874,542897241
133347874,542898461
